date,stockChange,dollarChange,us10Change,gdpChange
1991-08-12,0.2324845039326869,-0.25709694697374924,-0.004,0.009443054
1991-08-13,0.412351436874044,0.34367951884868153,-0.004,0.009443054
1991-08-14,0.07186463826117939,0.2782832066787872,-0.0119,0.009443054
1991-08-15,-0.14619312869237322,0.5763688760806984,0.0026,0.009443054
1991-08-16,-0.9631932101854768,0.657964554812682,-0.0018,0.009443054
1991-08-19,-2.362670861338052,2.2245651027938846,0.0013,0.009443054
1991-08-20,0.7862491014257619,-0.9179042904290436,-0.0036,0.009443054
1991-08-21,2.9412548311645885,-2.6543145622983206,-0.0023,0.009443054
1991-08-22,0.18945467307873187,-0.3314798973481633,-0.0006,0.009443054
1991-08-23,0.7257368702490887,0.7188069949576245,0.0114,0.009443054
1991-08-26,-0.08118501901360405,-0.02130379207498511,0.0056,0.009443054
1991-08-27,-0.2005860068464745,0.03196249733645976,-0.0042,0.009443054
1991-08-28,0.910806751695958,-0.5005857918841186,-0.0093,0.009443054
1991-08-29,-0.04286355223136965,0.2461999571826204,-0.0087,0.009443054
1991-08-30,-0.26231694639613945,0.0,0.0093,0.009443054
1991-09-03,-0.8294765339158356,-0.523224773091307,-0.002,0.009443054
1991-09-04,-0.5559079518945561,-0.0751395448690352,0.0018,0.009443054
1991-09-05,-0.2128332943230581,0.042969169620788526,0.0032,0.009443054
1991-09-06,-0.010281389334889587,-1.0630301728766187,-0.0105,0.009443054
1991-09-09,-0.13621151164927814,-1.0310397221619303,-0.0048,0.009443054
1991-09-10,-1.0319913857890657,0.10966114705560756,0.0006,0.009443054
1991-09-11,0.13781932669969948,-0.03286230693394801,0.0014,0.009443054
1991-09-12,0.584279005783365,-0.7012930089853172,-0.0125,0.009443054
1991-09-13,-0.9681416943062084,0.1986316486426756,0.0009,0.009443054
1991-09-16,0.5709228662991637,-0.5066079295154117,-0.0027,0.009443054
1991-09-17,-0.07257996804547456,-0.15497011290679716,-0.0017,0.009443054
1991-09-18,0.37354137483787103,0.8093126385809356,-0.0001,0.009443054
1991-09-19,0.16023052586845613,1.2097217639942748,-0.0005,0.009443054
1991-09-20,0.09289271386568017,-0.23905248288601416,-0.0047,0.009443054
1991-09-23,-0.5155702033862326,-0.7515521185056069,-0.003,0.009443054
1991-09-24,0.4638209835466655,0.6365232660228252,0.0019,0.009443054
1991-09-25,-0.21407392619913665,-0.1199563794983636,0.0017,0.009443054
1991-09-26,-0.10081032748125747,0.2620373403209901,-0.0041,0.009443054
1991-09-27,-0.15265492387008134,-0.7731678100838438,-0.0072,0.009443054
1991-09-30,0.5079012776558899,-0.4389815627743697,-0.0048,0.009443054
1991-10-01,0.3454924590893336,0.2645502645502589,-0.0017,0.015733318
1991-10-02,-0.2415215752871027,-0.13192612137202106,0.0035,0.015733318
1991-10-03,-0.9761522954681976,-0.3963011889035661,-0.0005,0.015733318
1991-10-04,-0.8375168391876608,0.7183908045976917,-0.0102,0.015733318
1991-10-07,-0.459016393442623,-0.032920004389335164,0.0012,0.015733318
1991-10-08,0.30830382081685986,0.9001097694840915,0.0035,0.015733318
1991-10-09,-1.0166351085815626,-0.5113141862489109,0.0115,0.015733318
1991-10-10,0.9952229616313044,0.30617823947512424,0.0083,0.015733318
1991-10-11,0.23650611703607,-0.32704676768777624,-0.0127,0.015733318
1991-10-14,1.316028009457751,0.4812424805862383,-0.0024,0.015733318
1991-10-15,1.1747377515079251,0.4898225753782395,-0.0036,0.015733318
1991-10-16,0.457783165193127,-0.1841421143847352,0.0027,0.015733318
1991-10-17,-0.2240262288399056,-0.4232230059685302,0.0132,0.015733318
1991-10-18,0.14798606367672704,-0.7083696599825694,-0.0041,0.015733318
1991-10-21,-0.6318499363057299,0.4829327186916889,0.0132,0.015733318
1991-10-22,-0.5615101948018343,0.2293828509011556,0.0071,0.015733318
1991-10-23,0.028366811151190267,0.6974716652136013,0.0012,0.015733318
1991-10-24,-0.7398038318306802,-0.5194805194805238,-0.0053,0.015733318
1991-10-25,-0.22593164468401725,-0.11966927763272348,0.0054,0.015733318
1991-10-28,1.3846894413943938,0.9258250735213966,-0.0048,0.015733318
1991-10-29,0.5031890674036708,-1.608029354629824,-0.0189,0.015733318
1991-10-30,0.3780473992068044,-0.6910167818361252,-0.0041,0.015733318
1991-10-31,-0.12977886087135704,-0.02208968411752842,-0.0055,0.015733318
1991-11-01,-0.2879360340037497,-1.4140521431727808,0.0061,0.015733318
1991-11-04,-0.26576918670042426,-0.4146122814881111,0.0029,0.015733318
1991-11-05,-0.4022773403768584,0.2813097783278947,0.0012,0.015733318
1991-11-07,0.9616124292596548,0.03366625519021562,-0.0099,0.015733318
1991-11-08,-0.210806156124124,0.2243661655822334,-0.0042,0.015733318
1991-11-11,0.058535465707880575,-0.3022162525184802,0.0015,0.015733318
1991-11-12,0.9208371606740482,0.033681374200068635,-0.0073,0.015733318
1991-11-13,0.1688798752049264,-0.12345679012345614,0.0076,0.015733318
1991-11-14,-0.06542613356054884,-0.4045398359366215,-0.0078,0.015733318
1991-11-15,-3.658567095433464,-0.02256572266726393,-0.0052,0.015733318
1991-11-18,0.6847511981175893,-0.7674077417898574,0.0034,0.015733318
1991-11-19,-1.5107406165180293,-0.7960877971113417,0.0041,0.015733318
1991-11-20,-0.23457223380569306,0.3897741602659511,0.0,0.015733318
1991-11-21,0.40419491296381377,-0.12561379467854225,0.0031,0.015733318
1991-11-22,-1.031411624645644,-0.6860278984678646,0.0066,0.015733318
1991-11-25,-0.2126918083948129,0.1151277918489458,0.003,0.015733318
1991-11-26,0.698032458017082,1.7479300827967,-0.0066,0.015733318
1991-11-27,-0.37305615239048345,-0.15822784810126644,0.0,0.015733318
1991-11-29,-0.35320330431135666,0.033959701154631115,-0.0054,0.015733318
1991-12-02,1.647031870244045,-0.3621138395383132,-0.0098,0.015733318
1991-12-03,-0.1153652351656802,-0.1930721181147095,-0.0036,0.015733318
1991-12-04,-0.23361613319652424,-0.30723714155666365,-0.013999999999999999,0.015733318
1991-12-05,-0.7051311470625911,-0.9587946581440514,0.0049,0.015733318
1991-12-06,0.4531097623237336,-0.9911259651953436,0.0037,0.015733318
1991-12-09,-0.22157636156829424,0.2910022116168083,-0.0019,0.015733318
1991-12-10,-0.09517685995937823,0.05803156917362715,-0.0018,0.015733318
1991-12-11,-0.05291929165788165,0.27838997796080395,-0.0007,0.015733318
1991-12-12,1.0193211219701972,0.12724117987275818,-0.0028,0.015733318
1991-12-13,0.7653028677332794,0.11552680221810804,0.0038,0.015733318
1991-12-16,-0.0026035841480297078,-0.6462035541195503,-0.0028,0.015733318
1991-12-17,-0.4473810123977308,-0.10452961672472616,-0.0019,0.015733318
1991-12-18,0.1933482310014203,-0.10463899546564748,0.0013,0.015733318
1991-12-19,-0.25034473048452605,0.8147113594041001,-0.0134,0.015733318
1991-12-20,1.1816428238995866,-1.0736550450242517,-0.0185,0.015733318
1991-12-23,2.52687003218832,-1.1669973159061735,-0.0137,0.015733318
1991-12-24,0.6325235511625908,0.4368874719565528,0.0013,0.015733318
