ID,Date,Close_US,Open_US,High_US,Low_US,Volumn_US,Change_US,Open_SP,High_SP,Low_SP,Close_SP,Adj_Close_SP,Volumn_SP,Change_SP
6830,2013/1/8,80.445,80.31,80.57,80.22,15.52K,0.0009,1461.890015,1461.890015,1451.640015,1457.150024,1457.150024,"3,601,600,000",-0.0032423718278149116
6831,2013/1/9,80.67699999999999,80.51,80.75,80.45,27.72K,0.0029,1457.150024,1464.72998,1457.150024,1461.02002,1461.02002,"3,674,390,000",0.002655866545145732
6832,2013/1/10,79.817,80.75,80.79,79.745,38.46K,-0.0107,1461.02002,1472.300049,1461.02002,1472.119995,1472.119995,"4,081,840,000",0.0075974147157819825
6833,2013/1/11,79.611,79.86,79.93,79.49,30.22K,-0.0026,1472.119995,1472.75,1467.579956,1472.050049,1472.050049,"3,340,650,000",-4.7513789798142553e-05
6834,2013/1/14,79.54,79.535,79.71,79.405,25.94K,-0.0009,1472.050049,1472.050049,1465.689941,1470.680054,1470.680054,"3,003,010,000",-0.0009306714815373898
6835,2013/1/15,79.832,79.54,79.94,79.435,33.21K,0.0037,1470.670044,1473.310059,1463.76001,1472.339966,1472.339966,"3,135,350,000",0.0011286696895666723
6836,2013/1/16,79.854,79.765,79.95,79.66,21.23K,0.0003,1472.329956,1473.959961,1467.599976,1472.630005,1472.630005,"3,384,080,000",0.00019699186784146485
6837,2013/1/17,79.711,79.8,79.95,79.615,25.25K,-0.0018,1472.630005,1485.160034,1472.630005,1480.939941,1480.939941,"3,706,710,000",0.005642921828147938
6838,2013/1/18,80.116,79.76,80.275,79.71,26.10K,0.0051,1480.949951,1485.97998,1475.810059,1485.97998,1485.97998,"3,795,740,000",0.0034032703558502905
6839,2013/1/22,79.973,80.185,80.19,79.785,24.74K,-0.0018,1485.97998,1492.560059,1481.160034,1492.560059,1492.560059,"3,570,950,000",0.004428107436548264
6840,2013/1/23,79.99,79.94,80.22,79.765,18.76K,0.0002,1492.560059,1496.130005,1489.900024,1494.810059,1494.810059,"3,552,010,000",0.0015074770267586265
6841,2013/1/24,80.007,80.05,80.225,79.925,18.94K,0.0002,1494.810059,1502.27002,1489.459961,1494.819946,1494.819946,"3,699,430,000",6.614218268491406e-06
6842,2013/1/25,79.82,80.08,80.175,79.745,28.05K,-0.0023,1494.819946,1503.26001,1494.819946,1502.959961,1502.959961,"3,476,290,000",0.005445481926958411
6843,2013/1/28,79.868,79.84,79.995,79.785,19.55K,0.0006,1502.959961,1503.22998,1496.329956,1500.180054,1500.180054,"3,388,540,000",-0.0018496214617390555
6844,2013/1/29,79.624,79.85,79.935,79.575,21.06K,-0.0031,1500.180054,1509.349976,1498.089966,1507.839966,1507.839966,"3,949,640,000",0.005105995096772615
6845,2013/1/30,79.32600000000001,79.625,79.665,79.21,35.29K,-0.0037,1507.839966,1509.939941,1500.109985,1501.959961,1501.959961,"3,726,810,000",-0.0038996214005379286
6846,2013/1/31,79.226,79.275,79.4,79.16,30.05K,-0.0013,1501.959961,1504.189941,1496.76001,1498.109985,1498.109985,"3,999,880,000",-0.002563301352878054
6847,2013/2/1,79.135,79.14,79.325,78.915,43.79K,-0.0011,1498.109985,1514.410034,1498.109985,1513.170044,1513.170044,"3,836,320,000",0.010052705843222792
6848,2013/2/4,79.57300000000001,79.175,79.64,79.17,27.26K,0.0055,1513.170044,1513.170044,1495.02002,1495.709961,1495.709961,"3,390,000,000",-0.011538744815384371
6849,2013/2/5,79.533,79.65,79.815,79.49,31.43K,-0.0005,1495.709961,1514.959961,1495.709961,1511.290039,1511.290039,"3,618,360,000",0.010416510156543617
6850,2013/2/6,79.767,79.555,79.93,79.53,25.29K,0.0029,1511.290039,1512.530029,1504.709961,1512.119995,1512.119995,"3,611,570,000",0.0005491705619585827
6851,2013/2/7,80.257,79.805,80.345,79.58,46.43K,0.0061,1512.119995,1512.900024,1498.48999,1509.390015,1509.390015,"3,614,580,000",-0.0018053990483738486
6852,2013/2/8,80.316,80.3,80.35,80.01,25.10K,0.0007,1509.390015,1518.310059,1509.390015,1517.930054,1517.930054,"2,986,150,000",0.005657940568793268
6853,2013/2/11,80.389,80.275,80.475,80.17,29.30K,0.0009,1517.930054,1518.310059,1513.609985,1517.01001,1517.01001,"2,684,100,000",-0.000606117520089606
6854,2013/2/12,80.163,80.415,80.59,79.99,27.87K,-0.0028,1517.01001,1522.290039,1515.609985,1519.430054,1519.430054,"3,414,370,000",0.0015952722685066275
6855,2013/2/13,80.167,80.1,80.255,79.915,28.47K,0.0,1519.430054,1524.689941,1515.930054,1520.329956,1520.329956,"3,385,880,000",0.0005922628670079676
6856,2013/2/14,80.538,80.18,80.71,80.145,34.17K,0.0046,1520.329956,1523.140015,1514.02002,1521.380005,1521.380005,"3,759,740,000",0.0006906717820404142
6857,2013/2/15,80.57600000000001,80.48,80.675,80.305,19.40K,0.0005,1521.380005,1524.23999,1514.140015,1519.790039,1519.790039,"3,838,510,000",-0.001045081435785009
6858,2013/2/19,80.545,80.745,80.765,80.505,15.64K,-0.0004,1519.790039,1530.939941,1519.790039,1530.939941,1530.939941,"3,748,910,000",0.007336475245841581
6859,2013/2/20,81.155,80.46,81.23,80.35,40.94K,0.0076,1530.939941,1530.939941,1511.410034,1511.949951,1511.949951,"4,240,570,000",-0.012404137805429451
6860,2013/2/21,81.551,81.175,81.625,81.125,39.69K,0.0049,1511.949951,1511.949951,1497.290039,1502.420044,1502.420044,"4,274,600,000",-0.006303057183670026
6861,2013/2/22,81.585,81.485,81.7,81.26,33.31K,0.0004,1502.420044,1515.640015,1502.420044,1515.599976,1515.599976,"3,419,320,000",0.00877246816070833
6862,2013/2/25,81.777,81.705,82.005,81.165,50.84K,0.0024,1515.599976,1525.839966,1487.849976,1487.849976,1487.849976,"4,011,050,000",-0.01830958065415013
6863,2013/2/26,81.94,81.93,82.035,81.63,46.51K,0.002,1487.849976,1498.98999,1485.01001,1496.939941,1496.939941,"3,975,280,000",0.00610946341810481
6864,2013/2/27,81.672,81.94,81.985,81.555,38.85K,-0.0033,1496.939941,1520.079956,1494.880005,1515.98999,1515.98999,"3,551,850,000",0.012725994195380978
6865,2013/2/28,82.00299999999999,81.605,82.075,81.535,27.99K,0.0041,1515.98999,1525.339966,1514.459961,1514.680054,1514.680054,"3,912,320,000",-0.0008640795840611764
6866,2013/3/1,82.35799999999999,82.01,82.58,81.85,34.83K,0.0043,1514.680054,1519.98999,1501.47998,1518.199951,1518.199951,"3,695,610,000",0.0023238551208915096
6867,2013/3/4,82.255,82.355,82.53,82.23,19.76K,-0.0013,1518.199951,1525.27002,1512.290039,1525.199951,1525.199951,"3,414,430,000",0.004610723373682944
6868,2013/3/5,82.147,82.21,82.3,81.955,25.02K,-0.0013,1525.199951,1543.469971,1525.199951,1539.790039,1539.790039,"3,610,690,000",0.009566016567489335
6869,2013/3/6,82.507,82.02,82.64,81.975,26.04K,0.0044,1539.790039,1545.25,1538.109985,1541.459961,1541.459961,"3,676,890,000",0.001084512795708534
6870,2013/3/7,82.12299999999999,82.615,82.62,81.995,35.17K,-0.0047,1541.459961,1545.780029,1541.459961,1544.26001,1544.26001,"3,634,710,000",0.0018164915540092607
6871,2013/3/8,82.73100000000001,82.165,82.945,82.105,39.05K,0.0074,1544.26001,1552.47998,1542.939941,1551.180054,1551.180054,"3,652,260,000",0.0044811391573883735
6872,2013/3/11,82.58,82.76,82.885,82.53,31.26K,-0.0018,1551.150024,1556.27002,1547.359985,1556.219971,1556.219971,"3,091,080,000",0.003249085744110567
6873,2013/3/12,82.595,82.675,82.815,82.425,30.03K,0.0002,1556.219971,1556.77002,1548.23999,1552.47998,1552.47998,"3,274,910,000",-0.0024032534408337304
6874,2013/3/13,82.902,82.575,83.07,82.35,50.33K,0.0037,1552.47998,1556.390015,1548.25,1554.52002,1554.52002,"3,073,830,000",0.0013140523718701111
6875,2013/3/14,82.62299999999999,82.915,83.18,82.44,36.80K,-0.0034,1554.52002,1563.319946,1554.52002,1563.22998,1563.22998,"3,459,260,000",0.005602989918393034
6876,2013/3/15,82.256,82.53,82.605,82.06,15.35K,-0.0044,1563.209961,1563.619995,1555.73999,1560.699951,1560.699951,"5,175,850,000",-0.0016184624350666643
6877,2013/3/18,82.574,82.68,82.83,82.545,0.68K,0.0039,1560.699951,1560.699951,1545.130005,1552.099976,1552.099976,"3,164,560,000",-0.0055103320753548774
6878,2013/3/19,83.211,82.935,83.315,82.83,32.72K,0.0077,1552.099976,1557.25,1538.569946,1548.339966,1548.339966,"3,796,210,000",-0.002422530802229692
6879,2013/3/20,82.948,83.24,83.245,82.725,30.49K,-0.0032,1548.339966,1561.560059,1548.339966,1558.709961,1558.709961,"3,349,090,000",0.00669749229995657
6880,2013/3/21,82.905,83.0,83.185,82.835,22.59K,-0.0005,1558.709961,1558.709961,1543.550049,1545.800049,1545.800049,"3,243,270,000",-0.00828243375805313
6881,2013/3/22,82.529,82.96,82.985,82.435,27.12K,-0.0045,1545.900024,1557.73999,1545.900024,1556.890015,1556.890015,"2,948,380,000",0.007174256468146874
6882,2013/3/25,82.995,82.61,83.11,81.83,30.09K,0.0056,1556.890015,1564.910034,1546.219971,1551.689941,1551.689941,"3,178,170,000",-0.0033400394054167396
6883,2013/3/26,83.04799999999999,83.02,83.165,82.88,19.34K,0.0006,1551.689941,1563.949951,1551.689941,1563.77002,1563.77002,"2,869,260,000",0.007785111368457238
6884,2013/3/27,83.411,83.04,83.52,83.01,28.79K,0.0044,1563.75,1564.069946,1551.900024,1562.849976,1562.849976,"2,914,210,000",-0.0005883499416365341
6885,2013/3/28,83.175,83.42,83.46,83.02,20.73K,-0.0028,1562.859985,1570.280029,1561.079956,1569.189941,1569.189941,"3,304,440,000",0.004056668968461577
6886,2013/4/1,82.899,83.175,83.365,82.81,12.02K,-0.0033,1569.180054,1570.569946,1558.469971,1562.170044,1562.170044,"2,753,110,000",-0.00447358016807484
6887,2013/4/2,83.09200000000001,82.87,83.13,82.645,16.80K,0.0023,1562.170044,1573.660034,1562.170044,1570.25,1570.25,"3,312,160,000",0.005172264076522029
6888,2013/4/3,82.861,83.075,83.245,82.77,20.05K,-0.0028,1570.25,1571.469971,1549.800049,1553.689941,1553.689941,"4,060,610,000",-0.010546128960356574
6889,2013/4/4,82.795,82.84,83.66,82.74,43.46K,-0.0008,1553.689941,1562.599976,1552.52002,1559.97998,1559.97998,"3,350,670,000",0.004048451904085526
6890,2013/4/5,82.603,82.88,83.01,82.31,30.71K,-0.0023,1559.97998,1559.97998,1539.5,1553.280029,1553.280029,"3,515,410,000",-0.004294895502441035
6891,2013/4/8,82.869,82.75,82.955,82.605,19.37K,0.0032,1553.26001,1563.069946,1548.630005,1563.069946,1563.069946,"2,887,120,000",0.006302737959170696
6892,2013/4/9,82.414,82.78,82.82,82.375,21.87K,-0.0055,1563.109985,1573.890015,1560.920044,1568.609985,1568.609985,"3,252,780,000",0.0035443321101383254
6893,2013/4/10,82.634,82.485,82.675,82.32,24.75K,0.0027,1568.609985,1589.069946,1568.609985,1587.72998,1587.72998,"3,453,350,000",0.012189132533158021
6894,2013/4/11,82.325,82.65,82.68,82.14,27.95K,-0.0037,1587.72998,1597.349976,1586.170044,1593.369995,1593.369995,"3,393,950,000",0.0035522507422829845
6895,2013/4/12,82.406,82.295,82.585,82.14,25.29K,0.001,1593.300049,1593.300049,1579.969971,1588.849976,1588.849976,"3,206,290,000",-0.002836766736027339
6896,2013/4/15,82.507,82.19,82.545,82.19,30.02K,0.0012,1588.839966,1588.839966,1552.280029,1552.359985,1552.359985,"4,660,130,000",-0.022966291060320925
6897,2013/4/16,81.82300000000001,82.395,82.62,81.78,42.10K,-0.0083,1552.359985,1575.349976,1552.359985,1574.569946,1574.569946,"3,654,700,000",0.014307223333897015
6898,2013/4/17,82.791,81.895,82.815,81.89,51.70K,0.0118,1574.569946,1574.569946,1543.689941,1552.01001,1552.01001,"4,250,310,000",-0.014327681064477847
6899,2013/4/18,82.681,82.735,82.755,82.46,24.10K,-0.0013,1552.030029,1554.380005,1536.030029,1541.609985,1541.609985,"3,890,800,000",-0.0067010038163348665
6900,2013/4/19,82.846,82.67,82.895,82.4,30.43K,0.002,1541.609985,1555.890015,1539.400024,1555.25,1555.25,"3,569,870,000",0.008847902603588772
6901,2013/4/22,82.824,82.835,83.045,82.735,29.89K,-0.0003,1555.25,1565.550049,1548.189941,1562.5,1562.5,"2,979,880,000",0.004661629963028452
6902,2013/4/23,83.186,82.765,83.2,82.65,28.99K,0.0044,1562.5,1579.579956,1562.5,1578.780029,1578.780029,"3,565,150,000",0.010419218560000009
6903,2013/4/24,83.02600000000001,83.21,83.325,82.965,24.95K,-0.0019,1578.780029,1583.0,1575.800049,1578.790039,1578.790039,"3,598,240,000",6.340338626088396e-06
6904,2013/4/25,82.84,83.03,83.055,82.485,30.93K,-0.0022,1578.930054,1592.640015,1578.930054,1585.160034,1585.160034,"3,908,580,000",0.004034732195317592
6905,2013/4/26,82.571,82.895,82.905,82.46,25.97K,-0.0032,1585.160034,1585.780029,1577.560059,1582.23999,1582.23999,"3,198,620,000",-0.001842113059481767
6906,2013/4/29,82.20200000000001,82.445,82.52,82.1,22.78K,-0.0045,1582.339966,1596.650024,1582.339966,1593.609985,1593.609985,"2,891,200,000",0.007186011649218913
6907,2013/4/30,81.807,82.225,82.355,81.64,34.63K,-0.0048,1593.579956,1597.569946,1586.5,1597.569946,1597.569946,"3,745,070,000",0.002484899716538875
6908,2013/5/1,81.52199999999999,81.74,81.78,81.37,24.79K,-0.0035,1597.550049,1597.550049,1581.280029,1582.699951,1582.699951,"3,530,320,000",-0.009307883537263298
6909,2013/5/2,82.28200000000001,81.64,82.415,81.54,43.07K,0.0093,1582.77002,1598.599976,1582.77002,1597.589966,1597.589966,"3,366,950,000",0.009407983484546117
6910,2013/5/3,82.195,82.29,82.61,81.835,41.77K,-0.0011,1597.599976,1618.459961,1597.599976,1614.420044,1614.420044,"3,603,910,000",0.010534666815752871
6911,2013/5/6,82.37799999999999,82.14,82.475,82.04,20.04K,0.0022,1614.400024,1619.77002,1614.209961,1617.5,1617.5,"3,062,240,000",0.0019077785929669977
6912,2013/5/7,82.335,82.38,82.425,82.12,18.35K,-0.0005,1617.550049,1626.030029,1616.640015,1625.959961,1625.959961,"3,309,580,000",0.005230269551777448
6913,2013/5/8,81.95100000000001,82.365,82.4,81.78,25.10K,-0.0047,1625.949951,1632.780029,1622.699951,1632.689941,1632.689941,"3,554,700,000",0.004139081011478897
6914,2013/5/9,82.875,81.965,82.915,81.835,34.97K,0.0113,1632.689941,1635.01001,1623.089966,1626.670044,1626.670044,"3,457,400,000",-0.0036871036250232694
6915,2013/5/10,83.23100000000001,82.815,83.52,82.765,45.85K,0.0043,1626.689941,1633.699951,1623.709961,1633.699951,1633.699951,"3,086,470,000",0.004321655166596339
6916,2013/5/13,83.365,83.265,83.455,83.15,21.77K,0.0016,1632.099976,1636.0,1626.73999,1633.77002,1633.77002,"2,910,600,000",4.2889760728085995e-05
6917,2013/5/14,83.713,83.245,83.835,83.045,44.35K,0.0042,1633.75,1651.099976,1633.75,1650.339966,1650.339966,"3,457,790,000",0.010142153300132213
6918,2013/5/15,83.961,83.72,84.22,83.68,41.08K,0.003,1649.130005,1661.48999,1646.680054,1658.780029,1658.780029,"3,657,440,000",0.005114135980392303
6919,2013/5/16,83.72200000000001,83.89,84.125,83.57,40.06K,-0.0028,1658.069946,1660.51001,1648.599976,1650.469971,1650.469971,"3,513,130,000",-0.005009740806326061
6920,2013/5/17,84.387,83.88,84.515,83.865,47.33K,0.0079,1652.449951,1667.469971,1652.449951,1667.469971,1667.469971,"3,440,710,000",0.010300096517175592
6921,2013/5/20,83.84200000000001,84.24,84.4,83.8,34.69K,-0.0065,1665.709961,1672.839966,1663.52002,1666.290039,1666.290039,"3,275,080,000",-0.0007076181403689026
6922,2013/5/21,83.955,83.885,84.3,83.735,42.61K,0.0013,1666.199951,1674.930054,1662.670044,1669.160034,1669.160034,"3,513,560,000",0.0017223862189816627
6923,2013/5/22,84.459,83.865,84.51,83.52,70.88K,0.006,1669.390015,1687.180054,1648.859985,1655.349976,1655.349976,"4,361,020,000",-0.008273657239986389
6924,2013/5/23,83.803,84.435,84.595,83.665,61.59K,-0.0078,1651.619995,1655.5,1635.530029,1650.51001,1650.51001,"3,945,510,000",-0.002923832464537399
6925,2013/5/24,83.758,83.92,84.02,83.5,39.61K,-0.0005,1646.670044,1649.780029,1636.880005,1649.599976,1649.599976,"2,758,080,000",-0.0005513653322223692
6926,2013/5/28,84.17200000000001,83.725,84.365,83.705,39.15K,0.0049,1652.630005,1674.209961,1652.630005,1660.060059,1660.060059,"3,457,400,000",0.006340981542303285
6927,2013/5/29,83.705,84.385,84.43,83.54,47.18K,-0.0055,1656.569946,1656.569946,1640.050049,1648.359985,1648.359985,"3,587,140,000",-0.007047982352546836
6928,2013/5/30,83.06700000000001,83.605,83.765,83.01,50.61K,-0.0076,1649.140015,1661.910034,1648.609985,1654.410034,1654.410034,"3,498,620,000",0.003670344496987983
6929,2013/5/31,83.40100000000001,83.1,83.65,83.05,40.09K,0.004,1652.130005,1658.98999,1630.73999,1630.73999,1630.73999,"4,099,600,000",-0.014307241562583489
6930,2013/6/3,82.68799999999999,83.355,83.415,82.455,50.02K,-0.0085,1631.709961,1640.420044,1622.719971,1640.420044,1640.420044,"3,952,070,000",0.005935988606006974
6931,2013/6/4,82.802,82.73,83.0,82.63,25.27K,0.0014,1640.72998,1646.530029,1623.619995,1631.380005,1631.380005,"3,653,840,000",-0.005510807450241067
6932,2013/6/5,82.61200000000001,82.855,82.91,82.505,42.71K,-0.0023,1629.050049,1629.310059,1607.089966,1608.900024,1608.900024,"3,632,350,000",-0.013779733067158656
6933,2013/6/6,81.53699999999999,82.605,82.69,81.065,106.68K,-0.013000000000000001,1609.290039,1622.560059,1598.22998,1622.560059,1622.560059,"3,547,380,000",0.008490294484575058
6934,2013/6/7,81.66,81.585,81.855,81.08,74.33K,0.0015,1625.27002,1644.400024,1625.27002,1643.380005,1643.380005,"3,371,990,000",0.012831541048059333
6935,2013/6/10,81.65100000000001,81.8,82.09,81.59,54.89K,-0.0001,1644.670044,1648.689941,1639.26001,1642.810059,1642.810059,"2,978,730,000",-0.0003468132740242709
6936,2013/6/11,81.11,81.72,81.75,81.025,59.58K,-0.0066,1638.640015,1640.130005,1622.920044,1626.130005,1626.130005,"3,435,710,000",-0.010153367340685324
6937,2013/6/12,80.946,81.1,81.31,80.745,66.88K,-0.002,1629.939941,1637.709961,1610.920044,1612.52002,1612.52002,"3,202,550,000",-0.008369555298870493
6938,2013/6/13,80.742,80.865,80.98,80.505,28.56K,-0.0025,1612.150024,1639.25,1608.069946,1636.359985,1636.359985,"3,378,620,000",0.014784290864184198
6939,2013/6/14,80.65,80.755,81.0,80.595,14.58K,-0.0011,1635.52002,1640.800049,1623.959961,1626.72998,1626.72998,"2,939,400,000",-0.005885016187315276
6940,2013/6/17,80.733,80.64,80.805,80.63,0.79K,0.001,1630.640015,1646.5,1630.339966,1639.040039,1639.040039,"3,137,080,000",0.007567364683350774
6941,2013/6/18,80.749,80.81,81.155,80.71,43.94K,0.0002,1639.77002,1654.189941,1639.77002,1651.810059,1651.810059,"3,120,980,000",0.007791158053583053
6942,2013/6/19,81.595,80.86,81.665,80.615,47.80K,0.0105,1651.829956,1652.449951,1628.910034,1628.930054,1628.930054,"3,545,060,000",-0.013851474553830638
6943,2013/6/20,82.096,81.555,82.32,81.44,58.00K,0.0061,1624.619995,1624.619995,1584.319946,1588.189941,1588.189941,"4,858,850,000",-0.025010351365277125
6944,2013/6/21,82.51700000000001,81.91,82.745,81.765,53.83K,0.0051,1588.619995,1599.189941,1577.699951,1592.430054,1592.430054,"5,797,280,000",0.0026697770150401912
6945,2013/6/24,82.633,82.71,83.05,82.525,42.42K,0.0014,1588.77002,1588.77002,1560.329956,1573.089966,1573.089966,"4,733,660,000",-0.012145015695615553
6946,2013/6/25,82.8,82.58,82.95,82.44,38.00K,0.002,1577.52002,1593.790039,1577.089966,1588.030029,1588.030029,"3,761,170,000",0.009497271817192437
6947,2013/6/26,83.228,82.92,83.275,82.735,29.40K,0.0052,1592.27002,1606.829956,1592.27002,1603.26001,1603.26001,"3,558,340,000",0.009590486780398252
6948,2013/6/27,83.152,83.13,83.43,83.015,30.55K,-0.0009,1606.439941,1620.069946,1606.439941,1613.199951,1613.199951,"3,364,540,000",0.006199830930729751
6949,2013/6/28,83.376,83.235,83.595,82.975,35.53K,0.0027,1611.119995,1615.939941,1601.060059,1606.280029,1606.280029,"4,977,190,000",-0.004289562490818624
6950,2013/7/1,83.25299999999999,83.41,83.47,83.175,25.01K,-0.0015,1609.780029,1626.609985,1609.780029,1614.959961,1614.959961,"3,104,690,000",0.005403747692364547
6951,2013/7/2,83.764,83.205,83.835,83.17,31.75K,0.0061,1614.290039,1624.26001,1606.77002,1614.079956,1614.079956,"3,317,130,000",-0.0005449082461803416
6952,2013/7/3,83.45100000000001,83.79,83.935,83.275,33.94K,-0.0037,1611.47998,1618.969971,1604.569946,1615.410034,1615.410034,"1,966,050,000",0.0008240471576737414
6953,2013/7/5,84.689,84.125,84.93,84.065,50.50K,0.0148,1618.650024,1632.069946,1614.709961,1631.890015,1631.890015,"2,634,140,000",0.01020173247233894
6954,2013/7/8,84.414,84.83,84.835,84.355,31.40K,-0.0032,1634.199951,1644.680054,1634.199951,1640.459961,1640.459961,"3,514,590,000",0.005251546318211937
6955,2013/7/9,84.781,84.485,84.965,84.31,41.45K,0.0043,1642.890015,1654.180054,1642.890015,1652.319946,1652.319946,"3,155,360,000",0.0072296705082459806
6956,2013/7/10,84.234,84.875,84.925,83.64,51.06K,-0.0065,1651.560059,1657.920044,1647.660034,1652.619995,1652.619995,"3,011,010,000",0.00018159255459350635
6957,2013/7/11,82.915,82.87,83.425,82.6,52.53K,-0.0157,1657.410034,1676.630005,1657.410034,1675.02002,1675.02002,"3,446,340,000",0.013554250261869738
6958,2013/7/12,83.163,82.93,83.4,82.885,32.22K,0.003,1675.26001,1680.189941,1672.329956,1680.189941,1680.189941,"3,039,070,000",0.003086483109616898
6959,2013/7/15,83.196,83.115,83.62,83.035,27.75K,0.0004,1679.589966,1684.5100100000002,1677.890015,1682.5,1682.5,"2,623,200,000",0.0013748796749878352
6960,2013/7/16,82.637,83.245,83.27,82.525,32.23K,-0.0067,1682.699951,1683.72998,1671.839966,1676.26001,1676.26001,"3,081,710,000",-0.0037087607726597528
6961,2013/7/17,82.84,82.685,83.055,82.475,52.42K,0.0025,1677.910034,1684.75,1677.910034,1680.910034,1680.910034,"3,153,440,000",0.00277404696900216
6962,2013/7/18,82.955,82.82,83.16,82.76,25.50K,0.0014,1681.050049,1693.119995,1681.050049,1689.369995,1689.369995,"3,452,370,000",0.005032964780314959
6963,2013/7/19,82.711,82.91,83.06,82.62,21.30K,-0.0029,1686.1500239999998,1692.089966,1684.0799559999998,1692.089966,1692.089966,"3,302,580,000",0.001610050496960547
6964,2013/7/22,82.31700000000001,82.7,82.74,82.13,31.66K,-0.0048,1694.410034,1697.609985,1690.6700440000002,1695.530029,1695.530029,"2,779,130,000",0.002033026061925131
6965,2013/7/23,82.04,82.27,82.47,82.01,25.19K,-0.0034,1696.630005,1698.780029,1691.130005,1692.390015,1692.390015,"3,096,180,000",-0.0018519365309336345
6966,2013/7/24,82.4,82.12,82.515,82.02,34.34K,0.0044,1696.060059,1698.380005,1682.569946,1685.939941,1685.939941,"3,336,120,000",-0.0038112219658775633
6967,2013/7/25,82.053,82.45,82.5,81.71,26.39K,-0.0042,1685.209961,1690.939941,1680.069946,1690.25,1690.25,"3,322,500,000",0.0025564724431662955
6968,2013/7/26,81.764,81.88,81.92,81.64,25.30K,-0.0035,1687.310059,1691.8499760000002,1676.030029,1691.6500239999998,1691.6500239999998,"2,762,770,000",0.0008282940393431759
6969,2013/7/29,81.763,81.775,81.935,81.61,27.24K,0.0,1690.319946,1690.9200440000002,1681.859985,1685.3299559999998,1685.3299559999998,"2,840,520,000",-0.0037360375434251124
6970,2013/7/30,81.919,81.805,82.09,81.69,34.46K,0.0019,1687.9200440000002,1693.189941,1682.4200440000002,1685.959961,1685.959961,"3,320,530,000",0.0003738170070242377
6971,2013/7/31,81.539,81.93,82.295,81.48,62.80K,-0.0046,1687.7600100000002,1698.430054,1684.939941,1685.72998,1685.72998,"3,847,390,000",-0.00013640952651303945
6972,2013/8/1,82.427,81.76,82.495,81.69,44.85K,0.0109,1689.4200440000002,1707.8499760000002,1689.4200440000002,1706.869995,1706.869995,"3,775,170,000",0.012540570109573507
6973,2013/8/2,81.978,82.43,82.61,81.9,43.03K,-0.0054,1706.0999760000002,1709.6700440000002,1700.680054,1709.6700440000002,1709.6700440000002,"3,136,630,000",0.0016404582705199947
6974,2013/8/5,81.936,82.01,82.16,81.81,24.48K,-0.0005,1708.0100100000002,1709.2399899999998,1703.550049,1707.140015,1707.140015,"2,529,300,000",-0.0014798346668582329
6975,2013/8/6,81.658,81.93,82.015,81.56,28.73K,-0.0034,1705.790039,1705.790039,1693.290039,1697.369995,1697.369995,"3,141,210,000",-0.005723033795795556
6976,2013/8/7,81.32300000000001,81.625,81.88,81.27,39.51K,-0.0041,1695.300049,1695.300049,1684.910034,1690.910034,1690.910034,"3,010,230,000",-0.003805864966995614
6977,2013/8/8,81.027,81.325,81.395,80.895,36.43K,-0.0036,1693.3499760000002,1700.180054,1688.380005,1697.47998,1697.47998,"3,271,660,000",0.00388544976840564
6978,2013/8/9,81.17,81.1,81.225,80.97,18.62K,0.0018,1696.0999760000002,1699.4200440000002,1686.02002,1691.4200440000002,1691.4200440000002,"2,957,670,000",-0.0035699602183230927
6979,2013/8/12,81.374,81.195,81.55,81.11,21.12K,0.0025,1688.369995,1691.4899899999998,1683.3499760000002,1689.469971,1689.469971,"2,789,160,000",-0.001152920592917014
6980,2013/8/13,81.815,81.515,81.925,81.435,26.37K,0.0054,1690.6500239999998,1696.810059,1682.619995,1694.160034,1694.160034,"3,035,560,000",0.0027760558521344736
6981,2013/8/14,81.758,81.795,81.905,81.66,20.07K,-0.0007,1693.880005,1695.52002,1684.8299559999998,1685.390015,1685.390015,"2,871,430,000",-0.005176617807051897
6982,2013/8/15,81.207,81.675,81.995,81.115,38.71K,-0.0067,1679.609985,1679.609985,1658.589966,1661.319946,1661.319946,"3,426,690,000",-0.014281601757323735
6983,2013/8/16,81.293,81.175,81.44,81.065,25.75K,0.0011,1661.219971,1663.599976,1652.609985,1655.829956,1655.829956,"3,211,450,000",-0.0033045952486265005
6984,2013/8/19,81.26,81.32,81.415,81.17,21.27K,-0.0004,1655.25,1659.180054,1645.839966,1646.060059,1646.060059,"2,904,530,000",-0.00590030212015329
6985,2013/8/20,80.934,81.315,81.38,80.77,30.89K,-0.004,1646.810059,1658.920044,1646.079956,1652.349976,1652.349976,"2,994,090,000",0.003821195323712098
6986,2013/8/21,81.223,80.945,81.55,80.925,37.47K,0.0036,1650.660034,1656.98999,1639.430054,1642.800049,1642.800049,"2,932,180,000",-0.005779603073628771
6987,2013/8/22,81.531,81.45,81.95,81.41,34.23K,0.0038,1645.030029,1659.550049,1645.030029,1656.959961,1656.959961,"2,537,460,000",0.008619376416880103
6988,2013/8/23,81.392,81.545,81.7,81.245,30.45K,-0.0017,1659.920044,1664.849976,1654.810059,1663.5,1663.5,"2,582,670,000",0.003947010883746984
6989,2013/8/26,81.441,81.4,81.555,81.305,16.70K,0.0006,1664.290039,1669.51001,1656.02002,1656.780029,1656.780029,"2,430,670,000",-0.004039657950105192
6990,2013/8/27,81.2,81.385,81.615,81.14,34.09K,-0.003,1652.540039,1652.540039,1629.050049,1630.47998,1630.47998,"3,219,190,000",-0.01587419484762509
